Date,Sales,States,County
28/03/2021,6546,New Jersey,Bergen
28/03/2021,3453,New Mexico,Catron
28/03/2021,4347,New York,Allegany
28/03/2021,1950,North Carolina,Alexander
28/03/2021,3008,North Dakota,Barnes
28/03/2021,6878,Ohio,Allen
28/03/2021,4875,Oklahoma,Alfalfa
28/03/2021,5991,Oregon,Benton
28/03/2021,7580,Pennsylvania,Allegheny
28/03/2021,5460,Rhode Island,Kent
28/03/2021,3791,South Carolina,Beaufort
28/03/2021,6151,South Dakota,Buffalo
28/03/2021,4949,Tennessee,Cannon
28/03/2021,5675,Texas,Austin
28/03/2021,5386,Vermont,Lamoille
28/03/2021,8546,Virginia,Augusta
28/03/2021,6959,Washington,Cowlitz
28/03/2021,8947,West Virginia,Clay
28/03/2021,6193,Wisconsin,Calumet
28/03/2021,4700,Wyoming,Goshen
03/04/2021,7331,Alabama,Chambers
03/04/2021,3470,Alaska,Haines
03/04/2021,8314,Arizona,Mohave
03/04/2021,5393,Arkansas,Chicot
03/04/2021,1185,California,El Dorado
03/04/2021,1930,Colorado,Chaffee
03/04/2021,1418,Delaware,Kent
03/04/2021,5140,Florida,Charlotte
03/04/2021,4175,Georgia,Bartow
03/04/2021,5551,Idaho,Bannock
03/04/2021,9135,Illinois,Bond
03/04/2021,7181,Indiana,Bartholomew
03/04/2021,9877,Iowa,Allamakee
03/04/2021,7684,Kansas,Atchison
03/04/2021,3533,Kentucky,Anderson
03/04/2021,5643,Louisiana,Ascension
03/04/2021,8607,Maine,Cumberland
03/04/2021,3534,Maryland,Baltimore
03/04/2021,4003,Massachusetts,Bristol
03/04/2021,3350,Michigan,Allegan
03/04/2021,9448,Minnesota,Becker
03/04/2021,6153,Mississippi,Amite
03/04/2021,8556,Missouri,Atchison
03/04/2021,9750,Montana,Blaine
03/04/2021,5933,Nebraska,Arthur
03/04/2021,3753,Nevada,Douglas
03/04/2021,9656,New Hampshire,Cheshire
03/04/2021,1471,New Jersey,Burlington
03/04/2021,8470,New Mexico,Chaves
03/04/2021,5549,New York,Bronx
03/04/2021,8056,North Carolina,Alleghany
03/04/2021,4096,North Dakota,Benson
03/04/2021,1967,Ohio,Ashland
03/04/2021,1551,Oklahoma,Atoka
03/04/2021,6104,Oregon,Clackamas
03/04/2021,9789,Pennsylvania,Armstrong
03/04/2021,9105,Rhode Island,Newport
03/04/2021,5155,South Carolina,Berkeley
03/04/2021,7679,South Dakota,Butte
03/04/2021,7503,Tennessee,Carroll
03/04/2021,9957,Texas,Bailey
03/04/2021,1558,Vermont,Orange
03/04/2021,8535,Virginia,Bath
03/04/2021,1543,Washington,Douglas
03/04/2021,8616,West Virginia,Doddridge
03/04/2021,4060,Wisconsin,Chippewa
03/04/2021,9850,Wyoming,Hot Springs
09/04/2021,3791,Alabama,Cherokee
09/04/2021,3473,Alaska,Juneau
09/04/2021,7374,Arizona,Navajo
09/04/2021,8650,Arkansas,Clark
09/04/2021,9803,California,Fresno
09/04/2021,5350,Colorado,Cheyenne
09/04/2021,5961,Delaware,New Castle
09/04/2021,5546,Florida,Citrus
09/04/2021,8754,Georgia,Ben Hill
09/04/2021,8550,Idaho,Bear Lake
09/04/2021,7157,Illinois,Boone
09/04/2021,3780,Indiana,Benton
09/04/2021,1707,Iowa,Appanoose
09/04/2021,5887,Kansas,Barber
09/04/2021,1881,Kentucky,Ballard
09/04/2021,5436,Louisiana,Assumption
09/04/2021,8761,Maine,Franklin
09/04/2021,7048,Maryland,Calvert
09/04/2021,3551,Massachusetts,Dukes
09/04/2021,4055,Michigan,Alpena
09/04/2021,5517,Minnesota,Beltrami
09/04/2021,1900,Mississippi,Attala
09/04/2021,4555,Missouri,Audrain
09/04/2021,5156,Montana,Broadwater
09/04/2021,1106,Nebraska,Banner
09/04/2021,9867,Nevada,Elko
09/04/2021,3044,New Hampshire,Coos
09/04/2021,9485,New Jersey,Camden
09/04/2021,9598,New Mexico,Cibola
09/04/2021,5355,New York,Broome
09/04/2021,4779,North Carolina,Anson
09/04/2021,1640,North Dakota,Billings
09/04/2021,5414,Ohio,Ashtabula
09/04/2021,5951,Oklahoma,Beaver
09/04/2021,3399,Oregon,Clatsop
09/04/2021,4174,Pennsylvania,Beaver
09/04/2021,4081,Rhode Island,Providence
09/04/2021,6147,South Carolina,Calhoun
09/04/2021,6533,South Dakota,Campbell
09/04/2021,5808,Tennessee,Carter
09/04/2021,8443,Texas,Bandera
09/04/2021,7935,Vermont,Orleans
09/04/2021,8763,Virginia,Bedford
09/04/2021,5710,Washington,Ferry
09/04/2021,8764,West Virginia,Fayette
09/04/2021,8434,Wisconsin,Clark
09/04/2021,4389,Wyoming,Johnson
15/04/2021,4340,Alabama,Autauga
15/04/2021,7991,Alaska,Aleutians East
15/04/2021,5056,Arizona,Apache
15/04/2021,1065,Arkansas,Arkansas
15/04/2021,1454,California,Alameda
15/04/2021,5485,Colorado,Adams
15/04/2021,1081,Delaware,Sussex
15/04/2021,7664,Florida,Clay
15/04/2021,4714,Georgia,Berrien
15/04/2021,7060,Idaho,Benewah
15/04/2021,3935,Illinois,Brown
15/04/2021,8691,Indiana,Blackford
15/04/2021,8948,Iowa,Audubon
15/04/2021,4758,Kansas,Barton
15/04/2021,7160,Kentucky,Barren
15/04/2021,5797,Louisiana,Avoyelles
15/04/2021,5479,Maine,Hancock
15/04/2021,8965,Maryland,Caroline
15/04/2021,9375,Massachusetts,Essex
15/04/2021,6417,Michigan,Antrim
15/04/2021,7148,Minnesota,Benton
15/04/2021,5557,Mississippi,Benton
15/04/2021,5338,Missouri,Barry
15/04/2021,3718,Montana,Carbon
15/04/2021,8538,Nebraska,Blaine
15/04/2021,4675,Nevada,Esmeralda
15/04/2021,5580,New Hampshire,Grafton
15/04/2021,5583,New Jersey,Cape May
15/04/2021,8515,New Mexico,Colfax
15/04/2021,5173,New York,Cattaraugus
15/04/2021,5434,North Carolina,Ashe
15/04/2021,1660,North Dakota,Bottineau
15/04/2021,5564,Ohio,Athens
15/04/2021,4911,Oklahoma,Beckham
15/04/2021,8587,Oregon,Columbia
15/04/2021,3598,Pennsylvania,Bedford
15/04/2021,8949,Rhode Island,Washington
15/04/2021,8704,South Carolina,Charleston
15/04/2021,4154,South Dakota,Aurora
15/04/2021,6369,Tennessee,Anderson
15/04/2021,1455,Utah,Beaver
15/04/2021,5393,Vermont,Addison
15/04/2021,4375,Virginia,Accomack
15/04/2021,1997,Washington,Adams
15/04/2021,8175,West Virginia,Barbour
15/04/2021,1485,Wisconsin,Adams
15/04/2021,3348,Wyoming,Albany
21/04/2021,6814,Alabama,Baldwin
21/04/2021,6079,Alaska,Aleutians West
21/04/2021,8596,Arizona,Cochise
21/04/2021,9584,Arkansas,Ashley
21/04/2021,8346,California,Alpine
21/04/2021,1680,Colorado,Alamosa
21/04/2021,9558,Delaware,Kent
21/04/2021,6596,Florida,Alachua
21/04/2021,9866,Georgia,Appling
21/04/2021,6180,Idaho,Bingham
21/04/2021,6175,Illinois,Bureau
21/04/2021,9965,Indiana,Boone
21/04/2021,6919,Iowa,Benton
21/04/2021,8054,Kansas,Bourbon
21/04/2021,7635,Kentucky,Bath
21/04/2021,9757,Louisiana,Beauregard
21/04/2021,1860,Maine,Kennebec
21/04/2021,5648,Maryland,Carroll
21/04/2021,3615,Massachusetts,Franklin
21/04/2021,8109,Michigan,Arenac
21/04/2021,3517,Minnesota,Big Stone
21/04/2021,7895,Mississippi,Bolivar
21/04/2021,7849,Missouri,Barton
21/04/2021,5548,Montana,Carter
21/04/2021,7358,Nebraska,Boone
21/04/2021,6368,Nevada,Eureka
21/04/2021,8757,New Hampshire,Hillsborough
21/04/2021,5995,New Jersey,Cumberland
21/04/2021,9741,New Mexico,Curry
21/04/2021,7945,New York,Cayuga
21/04/2021,3785,North Carolina,Avery
21/04/2021,5356,North Dakota,Bowman
21/04/2021,8355,Ohio,Auglaize
21/04/2021,9679,Oklahoma,Blaine
21/04/2021,1504,Oregon,Coos
21/04/2021,1561,Pennsylvania,Berks
21/04/2021,1669,Rhode Island,Bristol
21/04/2021,5571,South Carolina,Abbeville
21/04/2021,9183,South Dakota,Beadle
21/04/2021,8444,Tennessee,Bedford
21/04/2021,1350,Utah,Box Elder
21/04/2021,7718,Vermont,Bennington
21/04/2021,5540,Virginia,Albemarle
21/04/2021,5440,Washington,Asotin
21/04/2021,3878,West Virginia,Berkeley
21/04/2021,1969,Wisconsin,Ashland
21/04/2021,9515,Wyoming,Big Horn
27/04/2021,8059,Alabama,Barbour
27/04/2021,4719,Alaska,Anchorage
27/04/2021,7044,Arizona,Coconino
27/04/2021,6401,Arkansas,Baxter
27/04/2021,7175,California,Amador
27/04/2021,5590,Colorado,Arapahoe
27/04/2021,8565,Delaware,New Castle
27/04/2021,6565,Florida,Baker
27/04/2021,7605,Georgia,Atkinson
27/04/2021,9738,Idaho,Blaine
27/04/2021,4805,Illinois,Calhoun
27/04/2021,1418,Indiana,Brown
27/04/2021,3016,Iowa,Black Hawk
27/04/2021,6378,Kansas,Brown
27/04/2021,4959,Kentucky,Bell
27/04/2021,3853,Louisiana,Bienville
27/04/2021,4895,Maine,Knox
27/04/2021,5308,Maryland,Cecil
27/04/2021,9537,Massachusetts,Hampden
27/04/2021,5668,Michigan,Baraga
27/04/2021,9509,Minnesota,Blue Earth
27/04/2021,5505,Mississippi,Calhoun
27/04/2021,4355,Missouri,Bates
27/04/2021,8749,Montana,Cascade
27/04/2021,3717,Nebraska,Box Butte
27/04/2021,5933,Nevada,Humboldt
27/04/2021,7963,New Hampshire,Merrimack
27/04/2021,8689,New Jersey,Essex
27/04/2021,5518,New Mexico,De Baca
27/04/2021,1855,New York,Chautauqua
27/04/2021,7888,North Carolina,Beaufort
27/04/2021,1563,North Dakota,Burke
27/04/2021,6105,Ohio,Belmont
27/04/2021,4569,Oklahoma,Bryan
27/04/2021,7303,Oregon,Crook
27/04/2021,6139,Pennsylvania,Blair
27/04/2021,3658,Rhode Island,Kent
27/04/2021,6601,South Carolina,Aiken
27/04/2021,5999,South Dakota,Bennett
27/04/2021,3555,Tennessee,Benton
27/04/2021,1084,Utah,Cache
27/04/2021,5605,Vermont,Caledonia
27/04/2021,9606,Virginia,Alleghany
27/04/2021,5886,Washington,Benton
27/04/2021,9448,West Virginia,Boone
27/04/2021,9591,Wisconsin,Barron
27/04/2021,5786,Wyoming,Campbell
03/05/2021,9381,Alabama,Bibb
03/05/2021,7593,Alaska,Bethel
03/05/2021,8151,Arizona,Gila
03/05/2021,8435,Arkansas,Benton
03/05/2021,9705,California,Butte
03/05/2021,5531,Colorado,Archuleta
03/05/2021,5494,Delaware,Sussex
03/05/2021,9539,Florida,Bay
03/05/2021,1343,Georgia,Bacon
03/05/2021,5733,Idaho,Boise
03/05/2021,4898,Illinois,Carroll
03/05/2021,6004,Indiana,Carroll
03/05/2021,9369,Iowa,Boone
03/05/2021,6689,Kansas,Butler
03/05/2021,9557,Kentucky,Boone
03/05/2021,4580,Louisiana,Bossier
03/05/2021,9871,Maine,Lincoln
03/05/2021,5361,Maryland,Charles
03/05/2021,5757,Massachusetts,Hampshire
03/05/2021,8908,Michigan,Barry
03/05/2021,4675,Minnesota,Brown
03/05/2021,7345,Mississippi,Carroll
03/05/2021,8536,Missouri,Benton
03/05/2021,4638,Montana,Chouteau
03/05/2021,5655,Nebraska,Boyd
03/05/2021,1549,Nevada,Lander
03/05/2021,3159,New Hampshire,Rockingham
03/05/2021,5378,New Jersey,Gloucester
03/05/2021,5306,New Mexico,Doña Ana
03/05/2021,5554,New York,Chemung
03/05/2021,8514,North Carolina,Bertie
03/05/2021,9588,North Dakota,Burleigh
03/05/2021,1876,Ohio,Brown
03/05/2021,4066,Oklahoma,Caddo
03/05/2021,1768,Oregon,Curry
03/05/2021,9815,Pennsylvania,Bradford
03/05/2021,3463,Rhode Island,Newport
03/05/2021,4953,South Carolina,Allendale
03/05/2021,7073,South Dakota,Bon Homme
03/05/2021,9684,Tennessee,Bledsoe
03/05/2021,7974,Utah,Carbon
03/05/2021,4641,Vermont,Chittenden
03/05/2021,6553,Virginia,Amelia
03/05/2021,3548,Washington,Chelan
03/05/2021,3933,West Virginia,Braxton
03/05/2021,6919,Wisconsin,Bayfield
03/05/2021,4668,Wyoming,Carbon
09/05/2021,5861,Alabama,Blount
09/05/2021,6851,Alaska,Bristol Bay
09/05/2021,1843,Arizona,Graham
09/05/2021,5086,Arkansas,Boone
09/05/2021,8567,California,Calaveras
09/05/2021,4066,Colorado,Baca
09/05/2021,5106,Delaware,Kent
09/05/2021,8949,Florida,Bradford
09/05/2021,6031,Georgia,Baker
09/05/2021,8515,Idaho,Bonner
09/05/2021,1000,Illinois,Cass
09/05/2021,1777,Indiana,Cass
09/05/2021,5376,Iowa,Bremer
09/05/2021,8554,Kansas,Chase
09/05/2021,3047,Kentucky,Bourbon
09/05/2021,4550,Louisiana,Caddo
09/05/2021,8585,Maine,Oxford
09/05/2021,5856,Maryland,Dorchester
09/05/2021,8511,Massachusetts,Middlesex
09/05/2021,8774,Michigan,Bay
09/05/2021,9943,Minnesota,Carlton
09/05/2021,4367,Mississippi,Chickasaw
09/05/2021,1955,Missouri,Bollinger
09/05/2021,9534,Montana,Custer
09/05/2021,1747,Nebraska,Brown
09/05/2021,9994,Nevada,Lincoln
09/05/2021,7756,New Hampshire,Strafford
09/05/2021,8365,New Jersey,Hudson
09/05/2021,8385,New Mexico,Eddy
09/05/2021,8709,New York,Chenango
09/05/2021,8199,North Carolina,Bladen
09/05/2021,8936,North Dakota,Cass
09/05/2021,4479,Ohio,Butler
09/05/2021,5551,Oklahoma,Canadian
09/05/2021,7993,Oregon,Deschutes
09/05/2021,7755,Pennsylvania,Bucks
09/05/2021,9065,Rhode Island,Providence
09/05/2021,4174,South Carolina,Anderson
09/05/2021,7056,South Dakota,Brookings
09/05/2021,6343,Tennessee,Blount
09/05/2021,5045,Utah,Daggett
09/05/2021,1751,Vermont,Essex
09/05/2021,3637,Virginia,Amherst
09/05/2021,5794,Washington,Clallam
09/05/2021,1564,West Virginia,Brooke
09/05/2021,5404,Wisconsin,Brown
09/05/2021,1760,Wyoming,Converse
15/05/2021,5951,Alabama,Bullock
15/05/2021,3556,Alaska,Denali
15/05/2021,3751,Arizona,Greenlee
15/05/2021,9380,Arkansas,Bradley
15/05/2021,4445,California,Colusa
15/05/2021,4933,Colorado,Bent
15/05/2021,5005,Delaware,New Castle
15/05/2021,7758,Florida,Brevard
15/05/2021,9440,Georgia,Baldwin
15/05/2021,3559,Idaho,Bonneville
15/05/2021,5367,Illinois,Champaign
15/05/2021,5181,Indiana,Clark
15/05/2021,6570,Iowa,Buchanan
15/05/2021,1155,Kansas,Chautauqua
15/05/2021,6449,Kentucky,Boyd
15/05/2021,5143,Louisiana,Calcasieu
15/05/2021,4475,Maine,Penobscot
15/05/2021,9760,Maryland,Frederick
15/05/2021,5467,Massachusetts,Nantucket
15/05/2021,3658,Michigan,Benzie
15/05/2021,7573,Minnesota,Carver
15/05/2021,7473,Mississippi,Choctaw
15/05/2021,8479,Missouri,Boone
15/05/2021,3860,Montana,Daniels
15/05/2021,7158,Nebraska,Buffalo
15/05/2021,1850,Nevada,Lyon
15/05/2021,1156,New Hampshire,Sullivan
15/05/2021,4155,New Jersey,Hunterdon
15/05/2021,1586,New Mexico,Grant
15/05/2021,7084,New York,Clinton
15/05/2021,7558,North Carolina,Brunswick
15/05/2021,1957,North Dakota,Cavalier
15/05/2021,6098,Ohio,Carroll
15/05/2021,3786,Oklahoma,Carter
15/05/2021,4895,Oregon,Douglas
15/05/2021,3497,Pennsylvania,Butler
15/05/2021,3843,Rhode Island,Washington
15/05/2021,4905,South Carolina,Bamberg
15/05/2021,7048,South Dakota,Brown
15/05/2021,8308,Tennessee,Bradley
15/05/2021,6359,Utah,Davis
15/05/2021,8833,Vermont,Franklin
15/05/2021,6971,Virginia,Appomattox
15/05/2021,8600,Washington,Clark
15/05/2021,1315,West Virginia,Cabell
15/05/2021,7131,Wisconsin,Buffalo
15/05/2021,5830,Wyoming,Crook
21/05/2021,6938,Alabama,Butler
21/05/2021,4150,Alaska,Dillingham
21/05/2021,5901,Arizona,La Paz
21/05/2021,1717,Arkansas,Calhoun
21/05/2021,6550,California,Contra Costa
21/05/2021,3476,Colorado,Boulder
21/05/2021,9973,Delaware,Sussex
21/05/2021,5084,Florida,Broward
21/05/2021,8705,Georgia,Banks
21/05/2021,3484,Idaho,Ada
21/05/2021,9315,Illinois,Adams
21/05/2021,1093,Indiana,Adams
21/05/2021,6459,Iowa,Adair
21/05/2021,6753,Kansas,Allen
21/05/2021,7433,Kentucky,Adair
21/05/2021,6155,Louisiana,Acadia
21/05/2021,6355,Maine,Androscoggin
21/05/2021,1745,Maryland,Allegany
21/05/2021,1545,Massachusetts,Barnstable
21/05/2021,5637,Michigan,Alcona
21/05/2021,9197,Minnesota,Aitkin
21/05/2021,9356,Mississippi,Adams
21/05/2021,5549,Missouri,Adair
21/05/2021,9433,Montana,Beaverhead
21/05/2021,1769,Nebraska,Adams
21/05/2021,4750,Nevada,Churchill
21/05/2021,6975,New Hampshire,Belknap
21/05/2021,4489,New Jersey,Atlantic
21/05/2021,9659,New Mexico,Bernalillo
21/05/2021,7444,New York,Albany
21/05/2021,1515,North Carolina,Alamance
21/05/2021,8875,North Dakota,Adams
21/05/2021,4786,Ohio,Adams
21/05/2021,1655,Oklahoma,Adair
21/05/2021,3490,Oregon,Baker
21/05/2021,5381,Pennsylvania,Adams
21/05/2021,3739,Rhode Island,Bristol
21/05/2021,7511,South Carolina,Barnwell
21/05/2021,5957,South Dakota,Brule
21/05/2021,5597,Tennessee,Campbell
21/05/2021,3188,Utah,Duchesne
21/05/2021,9500,Vermont,Grand Isle
21/05/2021,5645,Virginia,Arlington
21/05/2021,7151,Washington,Columbia
21/05/2021,1881,West Virginia,Calhoun
21/05/2021,1706,Wisconsin,Burnett
21/05/2021,5074,Wyoming,Fremont
27/05/2021,3444,Alabama,Calhoun
27/05/2021,3584,Alaska,Fairbanks North Star
27/05/2021,4568,Arizona,Maricopa
27/05/2021,7595,Arkansas,Carroll
27/05/2021,4466,California,Del Norte
27/05/2021,6640,Colorado,Broomfield
27/05/2021,3906,Delaware,Kent
27/05/2021,5455,Florida,Calhoun
27/05/2021,5051,Georgia,Barrow
27/05/2021,1657,Idaho,Adams
27/05/2021,5480,Illinois,Alexander
27/05/2021,4500,Indiana,Allen
27/05/2021,5770,Iowa,Adams
27/05/2021,7957,Kansas,Anderson
27/05/2021,5643,Kentucky,Allen
27/05/2021,8435,Louisiana,Allen
27/05/2021,1503,Maine,Aroostook
27/05/2021,6687,Maryland,Anne Arundel
27/05/2021,5413,Massachusetts,Berkshire
27/05/2021,5457,Michigan,Alger
27/05/2021,6605,Minnesota,Anoka
27/05/2021,1940,Mississippi,Alcorn
27/05/2021,7479,Missouri,Andrew
27/05/2021,6856,Montana,Big Horn
27/05/2021,9580,Nebraska,Antelope
27/05/2021,6903,Nevada,Clark
27/05/2021,4695,New Hampshire,Carroll
27/05/2021,9436,New Jersey,Bergen
27/05/2021,4756,New Mexico,Catron
27/05/2021,4448,New York,Allegany
27/05/2021,5490,North Carolina,Alexander
27/05/2021,7388,North Dakota,Barnes
27/05/2021,3837,Ohio,Allen
27/05/2021,8161,Oklahoma,Alfalfa
27/05/2021,1088,Oregon,Benton
27/05/2021,3595,Pennsylvania,Allegheny
27/05/2021,8508,Rhode Island,Kent
27/05/2021,4713,South Carolina,Beaufort
27/05/2021,6341,South Dakota,Buffalo
27/05/2021,7668,Tennessee,Cannon
27/05/2021,3655,Utah,Emery
27/05/2021,9801,Vermont,Lamoille
27/05/2021,3584,Virginia,Augusta
27/05/2021,9354,Washington,Cowlitz
27/05/2021,1573,West Virginia,Clay
27/05/2021,4950,Wisconsin,Calumet
27/05/2021,8888,Wyoming,Goshen
02/06/2021,5351,Alabama,Chambers
02/06/2021,1894,Alaska,Haines
02/06/2021,4169,Arizona,Mohave
02/06/2021,7870,Arkansas,Chicot
02/06/2021,5105,California,El Dorado
02/06/2021,1735,Colorado,Chaffee
02/06/2021,3776,Delaware,New Castle
02/06/2021,5608,Florida,Charlotte
02/06/2021,4605,Georgia,Bartow
02/06/2021,3199,Idaho,Bannock
02/06/2021,7567,Illinois,Bond
02/06/2021,3978,Indiana,Bartholomew
02/06/2021,5980,Iowa,Allamakee
02/06/2021,8653,Kansas,Atchison
02/06/2021,4418,Kentucky,Anderson
02/06/2021,5853,Louisiana,Ascension
02/06/2021,5371,Maine,Cumberland
02/06/2021,5979,Maryland,Baltimore
02/06/2021,9646,Massachusetts,Bristol
02/06/2021,6838,Michigan,Allegan
02/06/2021,6365,Minnesota,Becker
02/06/2021,4551,Mississippi,Amite
02/06/2021,4058,Missouri,Atchison
02/06/2021,7956,Montana,Blaine
02/06/2021,3461,Nebraska,Arthur
02/06/2021,4454,Nevada,Douglas
02/06/2021,1519,New Hampshire,Cheshire
02/06/2021,1154,New Jersey,Burlington
02/06/2021,4900,New Mexico,Chaves
02/06/2021,1944,New York,Bronx
02/06/2021,5580,North Carolina,Alleghany
02/06/2021,1540,North Dakota,Benson
02/06/2021,5009,Ohio,Ashland
02/06/2021,5510,Oklahoma,Atoka
02/06/2021,3448,Oregon,Clackamas
02/06/2021,5116,Pennsylvania,Armstrong
02/06/2021,5485,Rhode Island,Newport
02/06/2021,7499,South Carolina,Berkeley
02/06/2021,9104,South Dakota,Butte
02/06/2021,9839,Tennessee,Carroll
02/06/2021,7743,Utah,Garfield
02/06/2021,7830,Vermont,Orange
02/06/2021,1773,Virginia,Bath
02/06/2021,1501,Washington,Douglas
02/06/2021,4838,West Virginia,Doddridge
02/06/2021,3385,Wisconsin,Chippewa
02/06/2021,5659,Wyoming,Hot Springs
08/06/2021,7575,Alabama,Cherokee
08/06/2021,5506,Alaska,Juneau
08/06/2021,6078,Arizona,Navajo
08/06/2021,9449,Arkansas,Clark
08/06/2021,8683,California,Fresno
08/06/2021,4657,Colorado,Cheyenne
08/06/2021,1095,Delaware,Sussex
08/06/2021,8455,Florida,Citrus
08/06/2021,4597,Georgia,Ben Hill
08/06/2021,7198,Idaho,Bear Lake
08/06/2021,9779,Illinois,Boone
08/06/2021,1587,Indiana,Benton
08/06/2021,6444,Iowa,Appanoose
08/06/2021,9583,Kansas,Barber
08/06/2021,1559,Kentucky,Ballard
08/06/2021,8544,Louisiana,Assumption
08/06/2021,7778,Maine,Franklin
08/06/2021,9143,Maryland,Calvert
08/06/2021,7700,Massachusetts,Dukes
08/06/2021,7071,Michigan,Alpena
08/06/2021,3570,Minnesota,Beltrami
08/06/2021,1657,Mississippi,Attala
08/06/2021,1171,Missouri,Audrain
08/06/2021,4914,Montana,Broadwater
08/06/2021,8137,Nebraska,Banner
08/06/2021,5584,Nevada,Elko
08/06/2021,7731,New Hampshire,Coos
08/06/2021,5175,New Jersey,Camden
08/06/2021,4716,New Mexico,Cibola
08/06/2021,4614,New York,Broome
08/06/2021,5405,North Carolina,Anson
08/06/2021,3475,North Dakota,Billings
08/06/2021,1458,Ohio,Ashtabula
08/06/2021,7807,Oklahoma,Beaver
08/06/2021,5367,Oregon,Clatsop
08/06/2021,8455,Pennsylvania,Beaver
08/06/2021,3911,Rhode Island,Providence
08/06/2021,3138,South Carolina,Calhoun
08/06/2021,9663,South Dakota,Campbell
08/06/2021,4557,Tennessee,Carter
08/06/2021,4477,Utah,Grand
08/06/2021,9717,Vermont,Orleans
08/06/2021,5547,Virginia,Bedford
08/06/2021,7594,Washington,Ferry
08/06/2021,1838,West Virginia,Fayette
08/06/2021,4579,Wisconsin,Clark
08/06/2021,7843,Wyoming,Johnson
01/01/2022,3496,Alabama,Autauga
01/01/2022,4430,Alaska,Aleutians East
01/01/2022,5540,Arizona,Apache
01/01/2022,4585,Arkansas,Arkansas
01/01/2022,7491,California,Alameda
01/01/2022,5515,Colorado,Adams
01/01/2022,4843,Connecticut,Fairfield
01/01/2022,6989,Delaware,Kent
01/01/2022,7040,Florida,Clay
01/01/2022,1173,Georgia,Berrien
01/01/2022,3505,Idaho,Benewah
01/01/2022,1767,Illinois,Brown
01/01/2022,5947,Indiana,Blackford
01/01/2022,1056,Iowa,Audubon
01/01/2022,1583,Kansas,Barton
01/01/2022,5741,Kentucky,Barren
01/01/2022,5996,Louisiana,Avoyelles
01/01/2022,5056,Maine,Hancock
01/01/2022,9967,Maryland,Caroline
01/01/2022,7641,Massachusetts,Essex
01/01/2022,1747,Michigan,Antrim
01/01/2022,4705,Minnesota,Benton
01/01/2022,7690,Mississippi,Benton
01/01/2022,9501,Missouri,Barry
01/01/2022,4901,Montana,Carbon
01/01/2022,8593,Nebraska,Blaine
01/01/2022,6586,Nevada,Esmeralda
01/01/2022,1436,New Hampshire,Grafton
01/01/2022,3533,New Jersey,Cape May
01/01/2022,5539,New Mexico,Colfax
01/01/2022,7834,New York,Cattaraugus
01/01/2022,6099,North Carolina,Ashe
01/01/2022,5009,North Dakota,Bottineau
01/01/2022,4340,Ohio,Athens
01/01/2022,7950,Oklahoma,Beckham
01/01/2022,7043,Oregon,Columbia
01/01/2022,1997,Pennsylvania,Bedford
01/01/2022,5658,Rhode Island,Washington
